TIPO_ELEZIONI,ANNO,LISTA,ABS_RANK,TIPO_METRICA,VOTI,LBL_TIPO_METRICA,FLG_NOT_VALID
EUROPEE,1984,NULLE,11,VOTI_OTTENUTI,1187943.0,Voti ottenuti,1
EUROPEE,1984,NULLE,11,PERC_ASS,2.68,Percentuale (su aventi diritto),1
EUROPEE,1984,BIANCHE,12,VOTI_OTTENUTI,709817.0,Voti ottenuti,1
EUROPEE,1984,BIANCHE,12,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1984,BIANCHE,12,PERC_ASS,1.6,Percentuale (su aventi diritto),1
EUROPEE,1984,DEM.PROL,13,VOTI_OTTENUTI,495904.0,Voti ottenuti,0
EUROPEE,1984,DEM.PROL,13,PERC_ASS,1.12,Percentuale (su aventi diritto),0
EUROPEE,1984,DEM.PROL,13,PERC_VAL,1.42,Percentuale (su voti validi),0
EUROPEE,1984,PPST,14,PERC_ASS,0.44,Percentuale (su aventi diritto),0
EUROPEE,1984,PPST,14,PERC_VAL,0.56,Percentuale (su voti validi),0
EUROPEE,1984,PPST,14,VOTI_OTTENUTI,196819.0,Voti ottenuti,0
EUROPEE,1984,UV-PS.D'AZ.,15,PERC_ASS,0.43,Percentuale (su aventi diritto),0
EUROPEE,1984,UV-PS.D'AZ.,15,VOTI_OTTENUTI,190327.0,Voti ottenuti,0
EUROPEE,1984,UV-PS.D'AZ.,15,PERC_VAL,0.54,Percentuale (su voti validi),0
EUROPEE,1984,LIGA VENETA,16,PERC_VAL,0.46,Percentuale (su voti validi),0
EUROPEE,1984,LIGA VENETA,16,VOTI_OTTENUTI,161926.0,Voti ottenuti,0
EUROPEE,1984,LIGA VENETA,16,PERC_ASS,0.36,Percentuale (su aventi diritto),0
EUROPEE,1989,ELETTORI,1,VOTI_OTTENUTI,45734319.0,Voti ottenuti,1
EUROPEE,1989,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,1989,VOTANTI,2,VOTI_OTTENUTI,37345449.0,Voti ottenuti,1
EUROPEE,1989,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,VOTANTI,2,PERC_ASS,81.66,Percentuale (su aventi diritto),1
EUROPEE,1989,DC,3,VOTI_OTTENUTI,11401009.0,Voti ottenuti,0
EUROPEE,1989,DC,3,PERC_VAL,32.92,Percentuale (su voti validi),0
EUROPEE,1989,DC,3,PERC_ASS,24.93,Percentuale (su aventi diritto),0
EUROPEE,1989,PCI,4,VOTI_OTTENUTI,9547911.0,Voti ottenuti,0
EUROPEE,1989,PCI,4,PERC_VAL,27.57,Percentuale (su voti validi),0
EUROPEE,1989,PCI,4,PERC_ASS,20.88,Percentuale (su aventi diritto),0
EUROPEE,1989,ASTENUTI,5,VOTI_OTTENUTI,8388870.0,Voti ottenuti,1
EUROPEE,1989,ASTENUTI,5,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,ASTENUTI,5,PERC_ASS,18.34,Percentuale (su aventi diritto),1
EUROPEE,1989,PSI,6,PERC_VAL,14.76,Percentuale (su voti validi),0
EUROPEE,1989,PSI,6,PERC_ASS,11.18,Percentuale (su aventi diritto),0
EUROPEE,1989,PSI,6,VOTI_OTTENUTI,5112927.0,Voti ottenuti,0
EUROPEE,1989,MSI-DN,7,PERC_ASS,4.18,Percentuale (su aventi diritto),0
EUROPEE,1989,MSI-DN,7,VOTI_OTTENUTI,1911324.0,Voti ottenuti,0
EUROPEE,1989,MSI-DN,7,PERC_VAL,5.52,Percentuale (su voti validi),0
EUROPEE,1989,NULLE,8,PERC_ASS,3.5,Percentuale (su aventi diritto),1
EUROPEE,1989,NULLE,8,VOTI_OTTENUTI,1598478.0,Voti ottenuti,1
EUROPEE,1989,NULLE,8,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,PLI-PRI-FED,9,PERC_ASS,3.34,Percentuale (su aventi diritto),0
EUROPEE,1989,PLI-PRI-FED,9,VOTI_OTTENUTI,1527826.0,Voti ottenuti,0
EUROPEE,1989,PLI-PRI-FED,9,PERC_VAL,4.41,Percentuale (su voti validi),0
EUROPEE,1989,FED.LISTE VERDI,10,PERC_ASS,2.86,Percentuale (su aventi diritto),0
EUROPEE,1989,FED.LISTE VERDI,10,PERC_VAL,3.77,Percentuale (su voti validi),0
EUROPEE,1989,FED.LISTE VERDI,10,VOTI_OTTENUTI,1306639.0,Voti ottenuti,0
EUROPEE,1989,BIANCHE,11,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,BIANCHE,11,PERC_ASS,2.44,Percentuale (su aventi diritto),1
EUROPEE,1989,BIANCHE,11,VOTI_OTTENUTI,1117974.0,Voti ottenuti,1
EUROPEE,1989,PSDI,12,PERC_VAL,2.69,Percentuale (su voti validi),0
EUROPEE,1989,PSDI,12,PERC_ASS,2.04,Percentuale (su aventi diritto),0
EUROPEE,1989,PSDI,12,VOTI_OTTENUTI,931395.0,Voti ottenuti,0
EUROPEE,1989,VERDI ARCOBALENO,13,PERC_VAL,2.37,Percentuale (su voti validi),0
EUROPEE,1989,VERDI ARCOBALENO,13,PERC_ASS,1.8,Percentuale (su aventi diritto),0
EUROPEE,1989,VERDI ARCOBALENO,13,VOTI_OTTENUTI,821281.0,Voti ottenuti,0
EUROPEE,1989,LEGA LOMBARDA-A.NORD,14,PERC_VAL,1.83,Percentuale (su voti validi),0
EUROPEE,1989,LEGA LOMBARDA-A.NORD,14,PERC_ASS,1.39,Percentuale (su aventi diritto),0
EUROPEE,1989,LEGA LOMBARDA-A.NORD,14,VOTI_OTTENUTI,634729.0,Voti ottenuti,0
EUROPEE,1989,DEM.PROL,15,PERC_ASS,0.96,Percentuale (su aventi diritto),0
EUROPEE,1989,DEM.PROL,15,VOTI_OTTENUTI,440285.0,Voti ottenuti,0
EUROPEE,1989,DEM.PROL,15,PERC_VAL,1.27,Percentuale (su voti validi),0
EUROPEE,1989,L.ANTIPROIB.DROGA,16,VOTI_OTTENUTI,427292.0,Voti ottenuti,0
EUROPEE,1989,L.ANTIPROIB.DROGA,16,PERC_VAL,1.23,Percentuale (su voti validi),0
EUROPEE,1989,L.ANTIPROIB.DROGA,16,PERC_ASS,0.93,Percentuale (su aventi diritto),0
EUROPEE,1989,FEDERALISMO,17,VOTI_OTTENUTI,205528.0,Voti ottenuti,0
EUROPEE,1989,FEDERALISMO,17,PERC_VAL,0.59,Percentuale (su voti validi),0
EUROPEE,1989,FEDERALISMO,17,PERC_ASS,0.45,Percentuale (su aventi diritto),0
EUROPEE,1989,PPST,18,VOTI_OTTENUTI,171075.0,Voti ottenuti,0
EUROPEE,1989,PPST,18,PERC_VAL,0.49,Percentuale (su voti validi),0
EUROPEE,1989,PPST,18,PERC_ASS,0.37,Percentuale (su aventi diritto),0
EUROPEE,1989,PARTITO PENSIONATI,19,VOTI_OTTENUTI,162049.0,Voti ottenuti,0
EUROPEE,1989,PARTITO PENSIONATI,19,PERC_VAL,0.47,Percentuale (su voti validi),0
EUROPEE,1989,PARTITO PENSIONATI,19,PERC_ASS,0.35,Percentuale (su aventi diritto),0
EUROPEE,1994,ELETTORI,1,VOTI_OTTENUTI,47571760.0,Voti ottenuti,1
EUROPEE,1994,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,1994,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,VOTANTI,2,VOTI_OTTENUTI,35512042.0,Voti ottenuti,1
EUROPEE,1994,VOTANTI,2,PERC_ASS,74.65,Percentuale (su aventi diritto),1
EUROPEE,1994,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,ASTENUTI,3,VOTI_OTTENUTI,12059718.0,Voti ottenuti,1
EUROPEE,1994,ASTENUTI,3,PERC_ASS,25.35,Percentuale (su aventi diritto),1
EUROPEE,1994,ASTENUTI,3,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,FORZA ITALIA,4,PERC_ASS,21.11,Percentuale (su aventi diritto),0
EUROPEE,1994,FORZA ITALIA,4,PERC_VAL,30.62,Percentuale (su voti validi),0
EUROPEE,1994,FORZA ITALIA,4,VOTI_OTTENUTI,10042460.0,Voti ottenuti,0
EUROPEE,1994,PDS,5,PERC_VAL,19.11,Percentuale (su voti validi),0
EUROPEE,1994,PDS,5,VOTI_OTTENUTI,6267711.0,Voti ottenuti,0
EUROPEE,1994,PDS,5,PERC_ASS,13.18,Percentuale (su aventi diritto),0
EUROPEE,1994,ALLEANZA NAZIONALE,6,PERC_VAL,12.5,Percentuale (su voti validi),0
EUROPEE,1994,ALLEANZA NAZIONALE,6,VOTI_OTTENUTI,4101465.0,Voti ottenuti,0
EUROPEE,1994,ALLEANZA NAZIONALE,6,PERC_ASS,8.62,Percentuale (su aventi diritto),0
EUROPEE,1994,P.POPOLARE ITALIANO,7,PERC_VAL,10.01,Percentuale (su voti validi),0
EUROPEE,1994,P.POPOLARE ITALIANO,7,PERC_ASS,6.91,Percentuale (su aventi diritto),0
EUROPEE,1994,P.POPOLARE ITALIANO,7,VOTI_OTTENUTI,3285026.0,Voti ottenuti,0
EUROPEE,1994,LEGA NORD,8,PERC_ASS,4.54,Percentuale (su aventi diritto),0
EUROPEE,1994,LEGA NORD,8,VOTI_OTTENUTI,2159421.0,Voti ottenuti,0
EUROPEE,1994,LEGA NORD,8,PERC_VAL,6.58,Percentuale (su voti validi),0
EUROPEE,1994,RIFONDAZIONE COMUNISTA,9,PERC_ASS,4.19,Percentuale (su aventi diritto),0
EUROPEE,1994,RIFONDAZIONE COMUNISTA,9,VOTI_OTTENUTI,1992095.0,Voti ottenuti,0
EUROPEE,1994,RIFONDAZIONE COMUNISTA,9,PERC_VAL,6.07,Percentuale (su voti validi),0
EUROPEE,1994,NULLE,10,PERC_ASS,3.62,Percentuale (su aventi diritto),1
EUROPEE,1994,NULLE,10,VOTI_OTTENUTI,1720946.0,Voti ottenuti,1
EUROPEE,1994,NULLE,10,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,PATTO SEGNI,11,PERC_VAL,3.26,Percentuale (su voti validi),0
EUROPEE,1994,PATTO SEGNI,11,PERC_ASS,2.25,Percentuale (su aventi diritto),0
EUROPEE,1994,PATTO SEGNI,11,VOTI_OTTENUTI,1069923.0,Voti ottenuti,0
EUROPEE,1994,FEDERAZIONE DEI VERDI,12,PERC_ASS,2.2,Percentuale (su aventi diritto),0
EUROPEE,1994,FEDERAZIONE DEI VERDI,12,PERC_VAL,3.19,Percentuale (su voti validi),0
EUROPEE,1994,FEDERAZIONE DEI VERDI,12,VOTI_OTTENUTI,1046551.0,Voti ottenuti,0
EUROPEE,1994,BIANCHE,13,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,BIANCHE,13,PERC_ASS,2.08,Percentuale (su aventi diritto),1
EUROPEE,1994,BIANCHE,13,VOTI_OTTENUTI,989877.0,Voti ottenuti,1
EUROPEE,1994,PANNELLA-RIFORMATORI,14,PERC_ASS,1.47,Percentuale (su aventi diritto),0
EUROPEE,1994,PANNELLA-RIFORMATORI,14,PERC_VAL,2.14,Percentuale (su voti validi),0
EUROPEE,1994,PANNELLA-RIFORMATORI,14,VOTI_OTTENUTI,700923.0,Voti ottenuti,0
EUROPEE,1994,PSI-AD,15,PERC_VAL,1.83,Percentuale (su voti validi),0
EUROPEE,1994,PSI-AD,15,PERC_ASS,1.26,Percentuale (su aventi diritto),0
EUROPEE,1994,PSI-AD,15,VOTI_OTTENUTI,599537.0,Voti ottenuti,0
EUROPEE,1994,LA RETE-MOV.DEM.,16,PERC_VAL,1.11,Percentuale (su voti validi),0
EUROPEE,1994,LA RETE-MOV.DEM.,16,VOTI_OTTENUTI,364280.0,Voti ottenuti,0
EUROPEE,1994,LA RETE-MOV.DEM.,16,PERC_ASS,0.77,Percentuale (su aventi diritto),0
EUROPEE,1994,PRI,17,VOTI_OTTENUTI,241271.0,Voti ottenuti,0
EUROPEE,1994,PRI,17,PERC_VAL,0.74,Percentuale (su voti validi),0
EUROPEE,1994,PRI,17,PERC_ASS,0.51,Percentuale (su aventi diritto),0
EUROPEE,1994,PSDI,18,VOTI_OTTENUTI,223088.0,Voti ottenuti,0
EUROPEE,1994,PSDI,18,PERC_ASS,0.47,Percentuale (su aventi diritto),0
EUROPEE,1994,PSDI,18,PERC_VAL,0.68,Percentuale (su voti validi),0
EUROPEE,1994,LEGA D'AZIONE MERIDIONALE,19,PERC_ASS,0.47,Percentuale (su aventi diritto),0
EUROPEE,1994,LEGA D'AZIONE MERIDIONALE,19,PERC_VAL,0.68,Percentuale (su voti validi),0
EUROPEE,1994,LEGA D'AZIONE MERIDIONALE,19,VOTI_OTTENUTI,222588.0,Voti ottenuti,0
EUROPEE,1994,SVP,20,VOTI_OTTENUTI,201844.0,Voti ottenuti,0
EUROPEE,1994,SVP,20,PERC_ASS,0.42,Percentuale (su aventi diritto),0
EUROPEE,1994,SVP,20,PERC_VAL,0.62,Percentuale (su voti validi),0
EUROPEE,1994,UV,21,PERC_ASS,0.27,Percentuale (su aventi diritto),0
EUROPEE,1994,UV,21,PERC_VAL,0.38,Percentuale (su voti validi),0
EUROPEE,1994,UV,21,VOTI_OTTENUTI,126142.0,Voti ottenuti,0
EUROPEE,1994,LEGA ALPINA LUMBARDA,22,VOTI_OTTENUTI,108869.0,Voti ottenuti,0
EUROPEE,1994,LEGA ALPINA LUMBARDA,22,PERC_ASS,0.23,Percentuale (su aventi diritto),0
EUROPEE,1994,LEGA ALPINA LUMBARDA,22,PERC_VAL,0.33,Percentuale (su voti validi),0
EUROPEE,1994,LIBERALI,23,PERC_ASS,0.11,Percentuale (su aventi diritto),0
EUROPEE,1994,LIBERALI,23,VOTI_OTTENUTI,52020.0,Voti ottenuti,0
EUROPEE,1994,LIBERALI,23,PERC_VAL,0.16,Percentuale (su voti validi),0
EUROPEE,1994,SOLIDARIETA',24,PERC_VAL,0.05,Percentuale (su voti validi),0
EUROPEE,1994,SOLIDARIETA',24,VOTI_OTTENUTI,14816.0,Voti ottenuti,0
EUROPEE,1994,SOLIDARIETA',24,PERC_ASS,0.03,Percentuale (su aventi diritto),0
EUROPEE,1999,ELETTORI,1,VOTI_OTTENUTI,48274956.0,Voti ottenuti,1
EUROPEE,1999,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,1999,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,VOTANTI,2,VOTI_OTTENUTI,34181853.0,Voti ottenuti,1
EUROPEE,1999,VOTANTI,2,PERC_ASS,70.81,Percentuale (su aventi diritto),1
EUROPEE,1999,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,ASTENUTI,3,VOTI_OTTENUTI,14093103.0,Voti ottenuti,1
EUROPEE,1999,ASTENUTI,3,PERC_ASS,29.19,Percentuale (su aventi diritto),1
EUROPEE,1999,ASTENUTI,3,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,FORZA ITALIA,4,VOTI_OTTENUTI,7783541.0,Voti ottenuti,0
EUROPEE,1999,FORZA ITALIA,4,PERC_ASS,16.12,Percentuale (su aventi diritto),0
EUROPEE,1999,FORZA ITALIA,4,PERC_VAL,25.18,Percentuale (su voti validi),0
EUROPEE,1999,DEMOCRATICI SINISTRA,5,PERC_ASS,11.13,Percentuale (su aventi diritto),0
EUROPEE,1999,DEMOCRATICI SINISTRA,5,PERC_VAL,17.38,Percentuale (su voti validi),0
EUROPEE,1999,DEMOCRATICI SINISTRA,5,VOTI_OTTENUTI,5372052.0,Voti ottenuti,0
EUROPEE,1999,AN - P.SEGNI,6,PERC_VAL,10.31,Percentuale (su voti validi),0
EUROPEE,1999,AN - P.SEGNI,6,VOTI_OTTENUTI,3186803.0,Voti ottenuti,0
EUROPEE,1999,AN - P.SEGNI,6,PERC_ASS,6.6,Percentuale (su aventi diritto),0
EUROPEE,1999,LISTA EMMA BONINO,7,PERC_VAL,8.46,Percentuale (su voti validi),0
EUROPEE,1999,LISTA EMMA BONINO,7,VOTI_OTTENUTI,2616311.0,Voti ottenuti,0
EUROPEE,1999,LISTA EMMA BONINO,7,PERC_ASS,5.42,Percentuale (su aventi diritto),0
EUROPEE,1999,I DEMOCRATICI,8,PERC_VAL,7.68,Percentuale (su voti validi),0
EUROPEE,1999,I DEMOCRATICI,8,VOTI_OTTENUTI,2375248.0,Voti ottenuti,0
EUROPEE,1999,I DEMOCRATICI,8,PERC_ASS,4.92,Percentuale (su aventi diritto),0
EUROPEE,1999,BIANCHE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,BIANCHE,9,PERC_ASS,3.4,Percentuale (su aventi diritto),1
EUROPEE,1999,BIANCHE,9,VOTI_OTTENUTI,1640030.0,Voti ottenuti,1
EUROPEE,1999,NULLE,10,PERC_ASS,3.38,Percentuale (su aventi diritto),1
EUROPEE,1999,NULLE,10,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,NULLE,10,VOTI_OTTENUTI,1633828.0,Voti ottenuti,1
EUROPEE,1999,LEGA NORD,11,PERC_ASS,2.88,Percentuale (su aventi diritto),0
EUROPEE,1999,LEGA NORD,11,PERC_VAL,4.5,Percentuale (su voti validi),0
EUROPEE,1999,LEGA NORD,11,VOTI_OTTENUTI,1389501.0,Voti ottenuti,0
EUROPEE,1999,RIFONDAZIONE COMUNISTA,12,PERC_ASS,2.74,Percentuale (su aventi diritto),0
EUROPEE,1999,RIFONDAZIONE COMUNISTA,12,PERC_VAL,4.27,Percentuale (su voti validi),0
EUROPEE,1999,RIFONDAZIONE COMUNISTA,12,VOTI_OTTENUTI,1320554.0,Voti ottenuti,0
EUROPEE,1999,PPI (POP),13,PERC_VAL,4.25,Percentuale (su voti validi),0
EUROPEE,1999,PPI (POP),13,VOTI_OTTENUTI,1313974.0,Voti ottenuti,0
EUROPEE,1999,PPI (POP),13,PERC_ASS,2.72,Percentuale (su aventi diritto),0
EUROPEE,1999,CENTRO CRIST.DEM.,14,VOTI_OTTENUTI,802679.0,Voti ottenuti,0
EUROPEE,1999,CENTRO CRIST.DEM.,14,PERC_ASS,1.66,Percentuale (su aventi diritto),0
EUROPEE,1999,CENTRO CRIST.DEM.,14,PERC_VAL,2.6,Percentuale (su voti validi),0
EUROPEE,1999,CDU,15,VOTI_OTTENUTI,663711.0,Voti ottenuti,0
EUROPEE,1999,CDU,15,PERC_ASS,1.37,Percentuale (su aventi diritto),0
EUROPEE,1999,CDU,15,PERC_VAL,2.15,Percentuale (su voti validi),0
EUROPEE,1999,SDI,16,PERC_ASS,1.37,Percentuale (su aventi diritto),0
EUROPEE,1999,SDI,16,PERC_VAL,2.15,Percentuale (su voti validi),0
EUROPEE,1999,SDI,16,VOTI_OTTENUTI,663289.0,Voti ottenuti,0
EUROPEE,1999,COMUNISTI ITALIANI,17,PERC_VAL,1.99,Percentuale (su voti validi),0
EUROPEE,1999,COMUNISTI ITALIANI,17,VOTI_OTTENUTI,615980.0,Voti ottenuti,0
EUROPEE,1999,COMUNISTI ITALIANI,17,PERC_ASS,1.28,Percentuale (su aventi diritto),0
EUROPEE,1999,FEDERAZIONE DEI VERDI,18,PERC_VAL,1.75,Percentuale (su voti validi),0
EUROPEE,1999,FEDERAZIONE DEI VERDI,18,VOTI_OTTENUTI,540635.0,Voti ottenuti,0
EUROPEE,1999,FEDERAZIONE DEI VERDI,18,PERC_ASS,1.12,Percentuale (su aventi diritto),0
EUROPEE,1999,U.D.EUR,19,PERC_VAL,1.61,Percentuale (su voti validi),0
EUROPEE,1999,U.D.EUR,19,VOTI_OTTENUTI,496198.0,Voti ottenuti,0
EUROPEE,1999,U.D.EUR,19,PERC_ASS,1.03,Percentuale (su aventi diritto),0
EUROPEE,1999,MOV.SOC.TRICOLORE,20,VOTI_OTTENUTI,492630.0,Voti ottenuti,0
