TIPO_ELEZIONI,ANNO,LISTA,ABS_RANK,TIPO_METRICA,VOTI,LBL_TIPO_METRICA,FLG_NOT_VALID
EUROPEE,1979,P.RAD,8,VOTI_OTTENUTI,85.0,Voti ottenuti,0
EUROPEE,1979,P.RAD,8,PERC_VAL,3.03,Percentuale (su voti validi),0
EUROPEE,1979,BIANCHE,9,PERC_ASS,2.38,Percentuale (su aventi diritto),1
EUROPEE,1979,BIANCHE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1979,BIANCHE,9,VOTI_OTTENUTI,76.0,Voti ottenuti,1
EUROPEE,1979,PLI,10,PERC_VAL,2.43,Percentuale (su voti validi),0
EUROPEE,1979,PLI,10,PERC_ASS,2.13,Percentuale (su aventi diritto),0
EUROPEE,1979,PLI,10,VOTI_OTTENUTI,68.0,Voti ottenuti,0
EUROPEE,1979,PRI,11,PERC_VAL,1.93,Percentuale (su voti validi),0
EUROPEE,1979,PRI,11,PERC_ASS,1.69,Percentuale (su aventi diritto),0
EUROPEE,1979,PRI,11,VOTI_OTTENUTI,54.0,Voti ottenuti,0
EUROPEE,1979,MSI-DN,12,PERC_VAL,1.71,Percentuale (su voti validi),0
EUROPEE,1979,MSI-DN,12,PERC_ASS,1.5,Percentuale (su aventi diritto),0
EUROPEE,1979,MSI-DN,12,VOTI_OTTENUTI,48.0,Voti ottenuti,0
EUROPEE,1979,NULLE,13,PERC_ASS,1.32,Percentuale (su aventi diritto),1
EUROPEE,1979,NULLE,13,VOTI_OTTENUTI,42.0,Voti ottenuti,1
EUROPEE,1979,NULLE,13,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1979,PDUP,14,PERC_VAL,1.28,Percentuale (su voti validi),0
EUROPEE,1979,PDUP,14,PERC_ASS,1.13,Percentuale (su aventi diritto),0
EUROPEE,1979,PDUP,14,VOTI_OTTENUTI,36.0,Voti ottenuti,0
EUROPEE,1979,DEM.PROL,15,VOTI_OTTENUTI,34.0,Voti ottenuti,0
EUROPEE,1979,DEM.PROL,15,PERC_VAL,1.21,Percentuale (su voti validi),0
EUROPEE,1979,DEM.PROL,15,PERC_ASS,1.07,Percentuale (su aventi diritto),0
EUROPEE,1979,UV,16,PERC_ASS,0.34,Percentuale (su aventi diritto),0
EUROPEE,1979,UV,16,VOTI_OTTENUTI,11.0,Voti ottenuti,0
EUROPEE,1979,UV,16,PERC_VAL,0.39,Percentuale (su voti validi),0
EUROPEE,1979,DN-CD,17,VOTI_OTTENUTI,10.0,Voti ottenuti,0
EUROPEE,1979,DN-CD,17,PERC_VAL,0.36,Percentuale (su voti validi),0
EUROPEE,1979,DN-CD,17,PERC_ASS,0.31,Percentuale (su aventi diritto),0
EUROPEE,1984,ELETTORI,1,VOTI_OTTENUTI,3434.0,Voti ottenuti,1
EUROPEE,1984,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1984,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,1984,VOTANTI,2,VOTI_OTTENUTI,3074.0,Voti ottenuti,1
EUROPEE,1984,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1984,VOTANTI,2,PERC_ASS,89.52,Percentuale (su aventi diritto),1
EUROPEE,1984,DC,3,VOTI_OTTENUTI,1150.0,Voti ottenuti,0
EUROPEE,1984,DC,3,PERC_VAL,39.46,Percentuale (su voti validi),0
EUROPEE,1984,DC,3,PERC_ASS,33.49,Percentuale (su aventi diritto),0
EUROPEE,1984,PCI,4,VOTI_OTTENUTI,806.0,Voti ottenuti,0
EUROPEE,1984,PCI,4,PERC_VAL,27.66,Percentuale (su voti validi),0
EUROPEE,1984,PCI,4,PERC_ASS,23.47,Percentuale (su aventi diritto),0
EUROPEE,1984,PSI,5,PERC_VAL,15.48,Percentuale (su voti validi),0
EUROPEE,1984,PSI,5,PERC_ASS,13.13,Percentuale (su aventi diritto),0
EUROPEE,1984,PSI,5,VOTI_OTTENUTI,451.0,Voti ottenuti,0
EUROPEE,1984,ASTENUTI,6,PERC_ASS,10.48,Percentuale (su aventi diritto),1
EUROPEE,1984,ASTENUTI,6,VOTI_OTTENUTI,360.0,Voti ottenuti,1
EUROPEE,1984,ASTENUTI,6,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1984,PLI-PRI,7,PERC_ASS,3.9,Percentuale (su aventi diritto),0
EUROPEE,1984,PLI-PRI,7,VOTI_OTTENUTI,134.0,Voti ottenuti,0
EUROPEE,1984,PLI-PRI,7,PERC_VAL,4.6,Percentuale (su voti validi),0
EUROPEE,1984,P.RAD,8,PERC_ASS,2.8,Percentuale (su aventi diritto),0
EUROPEE,1984,P.RAD,8,PERC_VAL,3.29,Percentuale (su voti validi),0
EUROPEE,1984,P.RAD,8,VOTI_OTTENUTI,96.0,Voti ottenuti,0
EUROPEE,1984,PSDI,9,PERC_VAL,3.09,Percentuale (su voti validi),0
EUROPEE,1984,PSDI,9,PERC_ASS,2.62,Percentuale (su aventi diritto),0
EUROPEE,1984,PSDI,9,VOTI_OTTENUTI,90.0,Voti ottenuti,0
EUROPEE,1984,NULLE,10,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1984,NULLE,10,PERC_ASS,2.53,Percentuale (su aventi diritto),1
EUROPEE,1984,NULLE,10,VOTI_OTTENUTI,87.0,Voti ottenuti,1
EUROPEE,1984,MSI-DN,11,PERC_VAL,2.75,Percentuale (su voti validi),0
EUROPEE,1984,MSI-DN,11,PERC_ASS,2.33,Percentuale (su aventi diritto),0
EUROPEE,1984,MSI-DN,11,VOTI_OTTENUTI,80.0,Voti ottenuti,0
EUROPEE,1984,DEM.PROL,12,PERC_ASS,2.24,Percentuale (su aventi diritto),0
EUROPEE,1984,DEM.PROL,12,VOTI_OTTENUTI,77.0,Voti ottenuti,0
EUROPEE,1984,DEM.PROL,12,PERC_VAL,2.64,Percentuale (su voti validi),0
EUROPEE,1984,BIANCHE,13,VOTI_OTTENUTI,73.0,Voti ottenuti,1
EUROPEE,1984,BIANCHE,13,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1984,BIANCHE,13,PERC_ASS,2.13,Percentuale (su aventi diritto),1
EUROPEE,1984,LIGA VENETA,14,VOTI_OTTENUTI,19.0,Voti ottenuti,0
EUROPEE,1984,LIGA VENETA,14,PERC_VAL,0.65,Percentuale (su voti validi),0
EUROPEE,1984,LIGA VENETA,14,PERC_ASS,0.55,Percentuale (su aventi diritto),0
EUROPEE,1984,UV-PS.D'AZ.,15,VOTI_OTTENUTI,11.0,Voti ottenuti,0
EUROPEE,1984,UV-PS.D'AZ.,15,PERC_VAL,0.38,Percentuale (su voti validi),0
EUROPEE,1984,UV-PS.D'AZ.,15,PERC_ASS,0.32,Percentuale (su aventi diritto),0
EUROPEE,1989,ELETTORI,1,VOTI_OTTENUTI,3704.0,Voti ottenuti,1
EUROPEE,1989,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,1989,VOTANTI,2,VOTI_OTTENUTI,3277.0,Voti ottenuti,1
EUROPEE,1989,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,VOTANTI,2,PERC_ASS,88.47,Percentuale (su aventi diritto),1
EUROPEE,1989,DC,3,VOTI_OTTENUTI,959.0,Voti ottenuti,0
EUROPEE,1989,DC,3,PERC_VAL,31.25,Percentuale (su voti validi),0
EUROPEE,1989,DC,3,PERC_ASS,25.89,Percentuale (su aventi diritto),0
EUROPEE,1989,PCI,4,VOTI_OTTENUTI,553.0,Voti ottenuti,0
EUROPEE,1989,PCI,4,PERC_VAL,18.02,Percentuale (su voti validi),0
EUROPEE,1989,PCI,4,PERC_ASS,14.93,Percentuale (su aventi diritto),0
EUROPEE,1989,LEGA LOMBARDA-A.NORD,5,PERC_VAL,16.98,Percentuale (su voti validi),0
EUROPEE,1989,LEGA LOMBARDA-A.NORD,5,PERC_ASS,14.07,Percentuale (su aventi diritto),0
EUROPEE,1989,LEGA LOMBARDA-A.NORD,5,VOTI_OTTENUTI,521.0,Voti ottenuti,0
EUROPEE,1989,PSI,6,PERC_ASS,13.8,Percentuale (su aventi diritto),0
EUROPEE,1989,PSI,6,VOTI_OTTENUTI,511.0,Voti ottenuti,0
EUROPEE,1989,PSI,6,PERC_VAL,16.65,Percentuale (su voti validi),0
EUROPEE,1989,ASTENUTI,7,PERC_ASS,11.53,Percentuale (su aventi diritto),1
EUROPEE,1989,ASTENUTI,7,VOTI_OTTENUTI,427.0,Voti ottenuti,1
EUROPEE,1989,ASTENUTI,7,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,FED.LISTE VERDI,8,PERC_ASS,2.97,Percentuale (su aventi diritto),0
EUROPEE,1989,FED.LISTE VERDI,8,PERC_VAL,3.58,Percentuale (su voti validi),0
EUROPEE,1989,FED.LISTE VERDI,8,VOTI_OTTENUTI,110.0,Voti ottenuti,0
EUROPEE,1989,NULLE,9,PERC_ASS,2.92,Percentuale (su aventi diritto),1
EUROPEE,1989,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,NULLE,9,VOTI_OTTENUTI,108.0,Voti ottenuti,1
EUROPEE,1989,BIANCHE,10,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1989,BIANCHE,10,PERC_ASS,2.7,Percentuale (su aventi diritto),1
EUROPEE,1989,BIANCHE,10,VOTI_OTTENUTI,100.0,Voti ottenuti,1
EUROPEE,1989,VERDI ARCOBALENO,11,PERC_VAL,3.1,Percentuale (su voti validi),0
EUROPEE,1989,VERDI ARCOBALENO,11,VOTI_OTTENUTI,95.0,Voti ottenuti,0
EUROPEE,1989,VERDI ARCOBALENO,11,PERC_ASS,2.56,Percentuale (su aventi diritto),0
EUROPEE,1989,PLI-PRI-FED,12,PERC_ASS,1.81,Percentuale (su aventi diritto),0
EUROPEE,1989,PLI-PRI-FED,12,PERC_VAL,2.18,Percentuale (su voti validi),0
EUROPEE,1989,PLI-PRI-FED,12,VOTI_OTTENUTI,67.0,Voti ottenuti,0
EUROPEE,1989,MSI-DN,13,PERC_VAL,1.86,Percentuale (su voti validi),0
EUROPEE,1989,MSI-DN,13,VOTI_OTTENUTI,57.0,Voti ottenuti,0
EUROPEE,1989,MSI-DN,13,PERC_ASS,1.54,Percentuale (su aventi diritto),0
EUROPEE,1989,DEM.PROL,14,VOTI_OTTENUTI,56.0,Voti ottenuti,0
EUROPEE,1989,DEM.PROL,14,PERC_VAL,1.82,Percentuale (su voti validi),0
EUROPEE,1989,DEM.PROL,14,PERC_ASS,1.51,Percentuale (su aventi diritto),0
EUROPEE,1989,PSDI,15,PERC_ASS,1.35,Percentuale (su aventi diritto),0
EUROPEE,1989,PSDI,15,PERC_VAL,1.63,Percentuale (su voti validi),0
EUROPEE,1989,PSDI,15,VOTI_OTTENUTI,50.0,Voti ottenuti,0
EUROPEE,1989,PARTITO PENSIONATI,16,VOTI_OTTENUTI,48.0,Voti ottenuti,0
EUROPEE,1989,PARTITO PENSIONATI,16,PERC_ASS,1.3,Percentuale (su aventi diritto),0
EUROPEE,1989,PARTITO PENSIONATI,16,PERC_VAL,1.56,Percentuale (su voti validi),0
EUROPEE,1989,L.ANTIPROIB.DROGA,17,PERC_ASS,1.08,Percentuale (su aventi diritto),0
EUROPEE,1989,L.ANTIPROIB.DROGA,17,VOTI_OTTENUTI,40.0,Voti ottenuti,0
EUROPEE,1989,L.ANTIPROIB.DROGA,17,PERC_VAL,1.3,Percentuale (su voti validi),0
EUROPEE,1989,FEDERALISMO,18,PERC_VAL,0.07,Percentuale (su voti validi),0
EUROPEE,1989,FEDERALISMO,18,VOTI_OTTENUTI,2.0,Voti ottenuti,0
EUROPEE,1989,FEDERALISMO,18,PERC_ASS,0.05,Percentuale (su aventi diritto),0
EUROPEE,1994,ELETTORI,1,VOTI_OTTENUTI,3835.0,Voti ottenuti,1
EUROPEE,1994,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,1994,VOTANTI,2,VOTI_OTTENUTI,3168.0,Voti ottenuti,1
EUROPEE,1994,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,VOTANTI,2,PERC_ASS,82.61,Percentuale (su aventi diritto),1
EUROPEE,1994,FORZA ITALIA,3,VOTI_OTTENUTI,1044.0,Voti ottenuti,0
EUROPEE,1994,FORZA ITALIA,3,PERC_VAL,34.6,Percentuale (su voti validi),0
EUROPEE,1994,FORZA ITALIA,3,PERC_ASS,27.22,Percentuale (su aventi diritto),0
EUROPEE,1994,LEGA NORD,4,VOTI_OTTENUTI,904.0,Voti ottenuti,0
EUROPEE,1994,LEGA NORD,4,PERC_VAL,29.96,Percentuale (su voti validi),0
EUROPEE,1994,LEGA NORD,4,PERC_ASS,23.57,Percentuale (su aventi diritto),0
EUROPEE,1994,ASTENUTI,5,VOTI_OTTENUTI,667.0,Voti ottenuti,1
EUROPEE,1994,ASTENUTI,5,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,ASTENUTI,5,PERC_ASS,17.39,Percentuale (su aventi diritto),1
EUROPEE,1994,PDS,6,PERC_VAL,8.29,Percentuale (su voti validi),0
EUROPEE,1994,PDS,6,PERC_ASS,6.52,Percentuale (su aventi diritto),0
EUROPEE,1994,PDS,6,VOTI_OTTENUTI,250.0,Voti ottenuti,0
EUROPEE,1994,P.POPOLARE ITALIANO,7,PERC_ASS,6.26,Percentuale (su aventi diritto),0
EUROPEE,1994,P.POPOLARE ITALIANO,7,VOTI_OTTENUTI,240.0,Voti ottenuti,0
EUROPEE,1994,P.POPOLARE ITALIANO,7,PERC_VAL,7.95,Percentuale (su voti validi),0
EUROPEE,1994,RIFONDAZIONE COMUNISTA,8,PERC_ASS,2.95,Percentuale (su aventi diritto),0
EUROPEE,1994,RIFONDAZIONE COMUNISTA,8,VOTI_OTTENUTI,113.0,Voti ottenuti,0
EUROPEE,1994,RIFONDAZIONE COMUNISTA,8,PERC_VAL,3.75,Percentuale (su voti validi),0
EUROPEE,1994,NULLE,9,PERC_ASS,2.87,Percentuale (su aventi diritto),1
EUROPEE,1994,NULLE,9,VOTI_OTTENUTI,110.0,Voti ottenuti,1
EUROPEE,1994,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,FEDERAZIONE DEI VERDI,10,PERC_ASS,2.79,Percentuale (su aventi diritto),0
EUROPEE,1994,FEDERAZIONE DEI VERDI,10,PERC_VAL,3.55,Percentuale (su voti validi),0
EUROPEE,1994,FEDERAZIONE DEI VERDI,10,VOTI_OTTENUTI,107.0,Voti ottenuti,0
EUROPEE,1994,ALLEANZA NAZIONALE,11,PERC_ASS,2.4,Percentuale (su aventi diritto),0
EUROPEE,1994,ALLEANZA NAZIONALE,11,PERC_VAL,3.05,Percentuale (su voti validi),0
EUROPEE,1994,ALLEANZA NAZIONALE,11,VOTI_OTTENUTI,92.0,Voti ottenuti,0
EUROPEE,1994,PATTO SEGNI,12,PERC_VAL,2.62,Percentuale (su voti validi),0
EUROPEE,1994,PATTO SEGNI,12,PERC_ASS,2.06,Percentuale (su aventi diritto),0
EUROPEE,1994,PATTO SEGNI,12,VOTI_OTTENUTI,79.0,Voti ottenuti,0
EUROPEE,1994,PANNELLA-RIFORMATORI,13,PERC_VAL,1.82,Percentuale (su voti validi),0
EUROPEE,1994,PANNELLA-RIFORMATORI,13,PERC_ASS,1.43,Percentuale (su aventi diritto),0
EUROPEE,1994,PANNELLA-RIFORMATORI,13,VOTI_OTTENUTI,55.0,Voti ottenuti,0
EUROPEE,1994,BIANCHE,14,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1994,BIANCHE,14,PERC_ASS,1.07,Percentuale (su aventi diritto),1
EUROPEE,1994,BIANCHE,14,VOTI_OTTENUTI,41.0,Voti ottenuti,1
EUROPEE,1994,LEGA ALPINA LUMBARDA,15,PERC_VAL,1.23,Percentuale (su voti validi),0
EUROPEE,1994,LEGA ALPINA LUMBARDA,15,PERC_ASS,0.96,Percentuale (su aventi diritto),0
EUROPEE,1994,LEGA ALPINA LUMBARDA,15,VOTI_OTTENUTI,37.0,Voti ottenuti,0
EUROPEE,1994,PSI-AD,16,PERC_ASS,0.94,Percentuale (su aventi diritto),0
EUROPEE,1994,PSI-AD,16,PERC_VAL,1.19,Percentuale (su voti validi),0
EUROPEE,1994,PSI-AD,16,VOTI_OTTENUTI,36.0,Voti ottenuti,0
EUROPEE,1994,LEGA D'AZIONE MERIDIONALE,17,VOTI_OTTENUTI,23.0,Voti ottenuti,0
EUROPEE,1994,LEGA D'AZIONE MERIDIONALE,17,PERC_VAL,0.76,Percentuale (su voti validi),0
EUROPEE,1994,LEGA D'AZIONE MERIDIONALE,17,PERC_ASS,0.6,Percentuale (su aventi diritto),0
EUROPEE,1994,PSDI,18,VOTI_OTTENUTI,11.0,Voti ottenuti,0
EUROPEE,1994,PSDI,18,PERC_ASS,0.29,Percentuale (su aventi diritto),0
EUROPEE,1994,PSDI,18,PERC_VAL,0.36,Percentuale (su voti validi),0
EUROPEE,1994,LA RETE-MOV.DEM.,19,VOTI_OTTENUTI,11.0,Voti ottenuti,0
EUROPEE,1994,LA RETE-MOV.DEM.,19,PERC_ASS,0.29,Percentuale (su aventi diritto),0
EUROPEE,1994,LA RETE-MOV.DEM.,19,PERC_VAL,0.36,Percentuale (su voti validi),0
EUROPEE,1994,PRI,20,PERC_ASS,0.18,Percentuale (su aventi diritto),0
EUROPEE,1994,PRI,20,PERC_VAL,0.23,Percentuale (su voti validi),0
EUROPEE,1994,PRI,20,VOTI_OTTENUTI,7.0,Voti ottenuti,0
EUROPEE,1994,LIBERALI,21,PERC_ASS,0.13,Percentuale (su aventi diritto),0
EUROPEE,1994,LIBERALI,21,VOTI_OTTENUTI,5.0,Voti ottenuti,0
EUROPEE,1994,LIBERALI,21,PERC_VAL,0.17,Percentuale (su voti validi),0
EUROPEE,1994,UV,22,PERC_VAL,0.1,Percentuale (su voti validi),0
EUROPEE,1994,UV,22,VOTI_OTTENUTI,3.0,Voti ottenuti,0
EUROPEE,1994,UV,22,PERC_ASS,0.08,Percentuale (su aventi diritto),0
EUROPEE,1999,ELETTORI,1,VOTI_OTTENUTI,3998.0,Voti ottenuti,1
EUROPEE,1999,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
EUROPEE,1999,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,VOTANTI,2,VOTI_OTTENUTI,3210.0,Voti ottenuti,1
EUROPEE,1999,VOTANTI,2,PERC_ASS,80.29,Percentuale (su aventi diritto),1
EUROPEE,1999,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,FORZA ITALIA,3,VOTI_OTTENUTI,966.0,Voti ottenuti,0
EUROPEE,1999,FORZA ITALIA,3,PERC_ASS,24.16,Percentuale (su aventi diritto),0
EUROPEE,1999,FORZA ITALIA,3,PERC_VAL,32.67,Percentuale (su voti validi),0
EUROPEE,1999,ASTENUTI,4,VOTI_OTTENUTI,788.0,Voti ottenuti,1
EUROPEE,1999,ASTENUTI,4,PERC_ASS,19.71,Percentuale (su aventi diritto),1
EUROPEE,1999,ASTENUTI,4,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,LEGA NORD,5,PERC_ASS,14.73,Percentuale (su aventi diritto),0
EUROPEE,1999,LEGA NORD,5,PERC_VAL,19.92,Percentuale (su voti validi),0
EUROPEE,1999,LEGA NORD,5,VOTI_OTTENUTI,589.0,Voti ottenuti,0
EUROPEE,1999,LISTA EMMA BONINO,6,PERC_VAL,13.19,Percentuale (su voti validi),0
EUROPEE,1999,LISTA EMMA BONINO,6,VOTI_OTTENUTI,390.0,Voti ottenuti,0
EUROPEE,1999,LISTA EMMA BONINO,6,PERC_ASS,9.75,Percentuale (su aventi diritto),0
EUROPEE,1999,DEMOCRATICI SINISTRA,7,PERC_VAL,9.03,Percentuale (su voti validi),0
EUROPEE,1999,DEMOCRATICI SINISTRA,7,VOTI_OTTENUTI,267.0,Voti ottenuti,0
EUROPEE,1999,DEMOCRATICI SINISTRA,7,PERC_ASS,6.68,Percentuale (su aventi diritto),0
EUROPEE,1999,I DEMOCRATICI,8,PERC_VAL,7.37,Percentuale (su voti validi),0
EUROPEE,1999,I DEMOCRATICI,8,PERC_ASS,5.45,Percentuale (su aventi diritto),0
EUROPEE,1999,I DEMOCRATICI,8,VOTI_OTTENUTI,218.0,Voti ottenuti,0
EUROPEE,1999,BIANCHE,9,PERC_ASS,4.1,Percentuale (su aventi diritto),1
EUROPEE,1999,BIANCHE,9,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,BIANCHE,9,VOTI_OTTENUTI,164.0,Voti ottenuti,1
EUROPEE,1999,AN - P.SEGNI,10,PERC_ASS,2.5,Percentuale (su aventi diritto),0
EUROPEE,1999,AN - P.SEGNI,10,PERC_VAL,3.38,Percentuale (su voti validi),0
EUROPEE,1999,AN - P.SEGNI,10,VOTI_OTTENUTI,100.0,Voti ottenuti,0
EUROPEE,1999,NULLE,11,PERC_VAL,,Percentuale (su voti validi),1
EUROPEE,1999,NULLE,11,VOTI_OTTENUTI,89.0,Voti ottenuti,1
EUROPEE,1999,NULLE,11,PERC_ASS,2.23,Percentuale (su aventi diritto),1
EUROPEE,1999,RIFONDAZIONE COMUNISTA,12,VOTI_OTTENUTI,87.0,Voti ottenuti,0
EUROPEE,1999,RIFONDAZIONE COMUNISTA,12,PERC_ASS,2.18,Percentuale (su aventi diritto),0
EUROPEE,1999,RIFONDAZIONE COMUNISTA,12,PERC_VAL,2.94,Percentuale (su voti validi),0
EUROPEE,1999,CDU,13,VOTI_OTTENUTI,74.0,Voti ottenuti,0
EUROPEE,1999,CDU,13,PERC_ASS,1.85,Percentuale (su aventi diritto),0
EUROPEE,1999,CDU,13,PERC_VAL,2.5,Percentuale (su voti validi),0
EUROPEE,1999,COMUNISTI ITALIANI,14,PERC_ASS,1.1,Percentuale (su aventi diritto),0
EUROPEE,1999,COMUNISTI ITALIANI,14,PERC_VAL,1.49,Percentuale (su voti validi),0
EUROPEE,1999,COMUNISTI ITALIANI,14,VOTI_OTTENUTI,44.0,Voti ottenuti,0
EUROPEE,1999,PPI (POP),15,PERC_VAL,1.32,Percentuale (su voti validi),0
EUROPEE,1999,PPI (POP),15,VOTI_OTTENUTI,39.0,Voti ottenuti,0
EUROPEE,1999,PPI (POP),15,PERC_ASS,0.98,Percentuale (su aventi diritto),0
EUROPEE,1999,CENTRO CRIST.DEM.,16,PERC_VAL,1.08,Percentuale (su voti validi),0
EUROPEE,1999,CENTRO CRIST.DEM.,16,VOTI_OTTENUTI,32.0,Voti ottenuti,0
EUROPEE,1999,CENTRO CRIST.DEM.,16,PERC_ASS,0.8,Percentuale (su aventi diritto),0
EUROPEE,1999,PARTITO PENSIONATI,17,PERC_VAL,1.05,Percentuale (su voti validi),0
EUROPEE,1999,PARTITO PENSIONATI,17,VOTI_OTTENUTI,31.0,Voti ottenuti,0
EUROPEE,1999,PARTITO PENSIONATI,17,PERC_ASS,0.78,Percentuale (su aventi diritto),0
EUROPEE,1999,RINNOVAMENTO IT-DINI,18,VOTI_OTTENUTI,26.0,Voti ottenuti,0
EUROPEE,1999,RINNOVAMENTO IT-DINI,18,PERC_ASS,0.65,Percentuale (su aventi diritto),0
EUROPEE,1999,RINNOVAMENTO IT-DINI,18,PERC_VAL,0.88,Percentuale (su voti validi),0
EUROPEE,1999,FEDERAZIONE DEI VERDI,19,PERC_ASS,0.6,Percentuale (su aventi diritto),0
EUROPEE,1999,FEDERAZIONE DEI VERDI,19,PERC_VAL,0.81,Percentuale (su voti validi),0
EUROPEE,1999,FEDERAZIONE DEI VERDI,19,VOTI_OTTENUTI,24.0,Voti ottenuti,0
EUROPEE,1999,SDI,20,PERC_ASS,0.6,Percentuale (su aventi diritto),0
EUROPEE,1999,SDI,20,PERC_VAL,0.81,Percentuale (su voti validi),0
EUROPEE,1999,SDI,20,VOTI_OTTENUTI,24.0,Voti ottenuti,0
EUROPEE,1999,MOV.SOC.TRICOLORE,21,PERC_ASS,0.38,Percentuale (su aventi diritto),0
EUROPEE,1999,MOV.SOC.TRICOLORE,21,VOTI_OTTENUTI,15.0,Voti ottenuti,0
EUROPEE,1999,MOV.SOC.TRICOLORE,21,PERC_VAL,0.51,Percentuale (su voti validi),0
EUROPEE,1999,PRI-LIB-ELDR.,22,VOTI_OTTENUTI,9.0,Voti ottenuti,0
EUROPEE,1999,PRI-LIB-ELDR.,22,PERC_ASS,0.23,Percentuale (su aventi diritto),0
EUROPEE,1999,PRI-LIB-ELDR.,22,PERC_VAL,0.3,Percentuale (su voti validi),0
EUROPEE,1999,LDR-PS D'AZ-PCONSI,23,VOTI_OTTENUTI,7.0,Voti ottenuti,0
EUROPEE,1999,LDR-PS D'AZ-PCONSI,23,PERC_ASS,0.18,Percentuale (su aventi diritto),0
EUROPEE,1999,LDR-PS D'AZ-PCONSI,23,PERC_VAL,0.24,Percentuale (su voti validi),0
EUROPEE,1999,U.D.EUR,24,PERC_ASS,0.18,Percentuale (su aventi diritto),0
EUROPEE,1999,U.D.EUR,24,PERC_VAL,0.24,Percentuale (su voti validi),0
EUROPEE,1999,U.D.EUR,24,VOTI_OTTENUTI,7.0,Voti ottenuti,0
EUROPEE,1999,UV,25,VOTI_OTTENUTI,4.0,Voti ottenuti,0
