TIPO_ELEZIONI,ANNO,LISTA,ABS_RANK,TIPO_METRICA,VOTI,LBL_TIPO_METRICA,FLG_NOT_VALID
REGIONALI,1970,NULLE,11,PERC_ASS,1.37,Percentuale (su aventi diritto),1
REGIONALI,1970,NULLE,11,VOTI_OTTENUTI,37.0,Voti ottenuti,1
REGIONALI,1970,MSI,12,PERC_ASS,0.96,Percentuale (su aventi diritto),0
REGIONALI,1970,MSI,12,VOTI_OTTENUTI,26.0,Voti ottenuti,0
REGIONALI,1970,MSI,12,PERC_VAL,1.06,Percentuale (su voti validi),0
REGIONALI,1970,PRI,13,VOTI_OTTENUTI,21.0,Voti ottenuti,0
REGIONALI,1970,PRI,13,PERC_VAL,0.85,Percentuale (su voti validi),0
REGIONALI,1970,PRI,13,PERC_ASS,0.78,Percentuale (su aventi diritto),0
REGIONALI,1970,PDIUM,14,VOTI_OTTENUTI,10.0,Voti ottenuti,0
REGIONALI,1970,PDIUM,14,PERC_VAL,0.41,Percentuale (su voti validi),0
REGIONALI,1970,PDIUM,14,PERC_ASS,0.37,Percentuale (su aventi diritto),0
REGIONALI,1970,UN.AUTONOMISTI D'IT.,15,VOTI_OTTENUTI,4.0,Voti ottenuti,0
REGIONALI,1970,UN.AUTONOMISTI D'IT.,15,PERC_VAL,0.16,Percentuale (su voti validi),0
REGIONALI,1970,UN.AUTONOMISTI D'IT.,15,PERC_ASS,0.15,Percentuale (su aventi diritto),0
REGIONALI,1975,ELETTORI,1,VOTI_OTTENUTI,3093.0,Voti ottenuti,1
REGIONALI,1975,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1975,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,1975,VOTANTI,2,VOTI_OTTENUTI,2973.0,Voti ottenuti,1
REGIONALI,1975,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1975,VOTANTI,2,PERC_ASS,96.12,Percentuale (su aventi diritto),1
REGIONALI,1975,DC,3,VOTI_OTTENUTI,1161.0,Voti ottenuti,0
REGIONALI,1975,DC,3,PERC_VAL,40.97,Percentuale (su voti validi),0
REGIONALI,1975,DC,3,PERC_ASS,37.54,Percentuale (su aventi diritto),0
REGIONALI,1975,PCI,4,PERC_ASS,28.32,Percentuale (su aventi diritto),0
REGIONALI,1975,PCI,4,VOTI_OTTENUTI,876.0,Voti ottenuti,0
REGIONALI,1975,PCI,4,PERC_VAL,30.91,Percentuale (su voti validi),0
REGIONALI,1975,PSI,5,PERC_ASS,14.03,Percentuale (su aventi diritto),0
REGIONALI,1975,PSI,5,VOTI_OTTENUTI,434.0,Voti ottenuti,0
REGIONALI,1975,PSI,5,PERC_VAL,15.31,Percentuale (su voti validi),0
REGIONALI,1975,PSDI,6,PERC_ASS,4.11,Percentuale (su aventi diritto),0
REGIONALI,1975,PSDI,6,PERC_VAL,4.48,Percentuale (su voti validi),0
REGIONALI,1975,PSDI,6,VOTI_OTTENUTI,127.0,Voti ottenuti,0
REGIONALI,1975,ASTENUTI,7,PERC_ASS,3.88,Percentuale (su aventi diritto),1
REGIONALI,1975,ASTENUTI,7,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1975,ASTENUTI,7,VOTI_OTTENUTI,120.0,Voti ottenuti,1
REGIONALI,1975,DEM.PROL,8,PERC_VAL,3.67,Percentuale (su voti validi),0
REGIONALI,1975,DEM.PROL,8,VOTI_OTTENUTI,104.0,Voti ottenuti,0
REGIONALI,1975,DEM.PROL,8,PERC_ASS,3.36,Percentuale (su aventi diritto),0
REGIONALI,1975,BIANCHE,9,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1975,BIANCHE,9,PERC_ASS,3.04,Percentuale (su aventi diritto),1
REGIONALI,1975,BIANCHE,9,VOTI_OTTENUTI,94.0,Voti ottenuti,1
REGIONALI,1975,MSI-DN,10,PERC_VAL,1.76,Percentuale (su voti validi),0
REGIONALI,1975,MSI-DN,10,PERC_ASS,1.62,Percentuale (su aventi diritto),0
REGIONALI,1975,MSI-DN,10,VOTI_OTTENUTI,50.0,Voti ottenuti,0
REGIONALI,1975,NULLE,11,VOTI_OTTENUTI,45.0,Voti ottenuti,1
REGIONALI,1975,NULLE,11,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1975,NULLE,11,PERC_ASS,1.45,Percentuale (su aventi diritto),1
REGIONALI,1975,PRI,12,PERC_VAL,1.52,Percentuale (su voti validi),0
REGIONALI,1975,PRI,12,PERC_ASS,1.39,Percentuale (su aventi diritto),0
REGIONALI,1975,PRI,12,VOTI_OTTENUTI,43.0,Voti ottenuti,0
REGIONALI,1975,PLI,13,PERC_ASS,1.2,Percentuale (su aventi diritto),0
REGIONALI,1975,PLI,13,VOTI_OTTENUTI,37.0,Voti ottenuti,0
REGIONALI,1975,PLI,13,PERC_VAL,1.31,Percentuale (su voti validi),0
REGIONALI,1975,UN.FORZE DEM.,14,PERC_VAL,0.07,Percentuale (su voti validi),0
REGIONALI,1975,UN.FORZE DEM.,14,VOTI_OTTENUTI,2.0,Voti ottenuti,0
REGIONALI,1975,UN.FORZE DEM.,14,PERC_ASS,0.06,Percentuale (su aventi diritto),0
REGIONALI,1980,ELETTORI,1,VOTI_OTTENUTI,3240.0,Voti ottenuti,1
REGIONALI,1980,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1980,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,1980,VOTANTI,2,VOTI_OTTENUTI,3044.0,Voti ottenuti,1
REGIONALI,1980,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1980,VOTANTI,2,PERC_ASS,93.95,Percentuale (su aventi diritto),1
REGIONALI,1980,DC,3,VOTI_OTTENUTI,1324.0,Voti ottenuti,0
REGIONALI,1980,DC,3,PERC_VAL,47.39,Percentuale (su voti validi),0
REGIONALI,1980,DC,3,PERC_ASS,40.86,Percentuale (su aventi diritto),0
REGIONALI,1980,PCI,4,VOTI_OTTENUTI,737.0,Voti ottenuti,0
REGIONALI,1980,PCI,4,PERC_VAL,26.38,Percentuale (su voti validi),0
REGIONALI,1980,PCI,4,PERC_ASS,22.75,Percentuale (su aventi diritto),0
REGIONALI,1980,PSI,5,VOTI_OTTENUTI,359.0,Voti ottenuti,0
REGIONALI,1980,PSI,5,PERC_VAL,12.85,Percentuale (su voti validi),0
REGIONALI,1980,PSI,5,PERC_ASS,11.08,Percentuale (su aventi diritto),0
REGIONALI,1980,ASTENUTI,6,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1980,ASTENUTI,6,PERC_ASS,6.05,Percentuale (su aventi diritto),1
REGIONALI,1980,ASTENUTI,6,VOTI_OTTENUTI,196.0,Voti ottenuti,1
REGIONALI,1980,BIANCHE,7,PERC_ASS,5.96,Percentuale (su aventi diritto),1
REGIONALI,1980,BIANCHE,7,VOTI_OTTENUTI,193.0,Voti ottenuti,1
REGIONALI,1980,BIANCHE,7,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1980,PSDI,8,PERC_ASS,3.3,Percentuale (su aventi diritto),0
REGIONALI,1980,PSDI,8,VOTI_OTTENUTI,107.0,Voti ottenuti,0
REGIONALI,1980,PSDI,8,PERC_VAL,3.83,Percentuale (su voti validi),0
REGIONALI,1980,MSI-DN,9,PERC_ASS,2.16,Percentuale (su aventi diritto),0
REGIONALI,1980,MSI-DN,9,VOTI_OTTENUTI,70.0,Voti ottenuti,0
REGIONALI,1980,MSI-DN,9,PERC_VAL,2.51,Percentuale (su voti validi),0
REGIONALI,1980,DEM.PROL,10,PERC_ASS,1.82,Percentuale (su aventi diritto),0
REGIONALI,1980,DEM.PROL,10,PERC_VAL,2.11,Percentuale (su voti validi),0
REGIONALI,1980,DEM.PROL,10,VOTI_OTTENUTI,59.0,Voti ottenuti,0
REGIONALI,1980,NULLE,11,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1980,NULLE,11,PERC_ASS,1.76,Percentuale (su aventi diritto),1
REGIONALI,1980,NULLE,11,VOTI_OTTENUTI,57.0,Voti ottenuti,1
REGIONALI,1980,PRI,12,PERC_VAL,1.61,Percentuale (su voti validi),0
REGIONALI,1980,PRI,12,PERC_ASS,1.39,Percentuale (su aventi diritto),0
REGIONALI,1980,PRI,12,VOTI_OTTENUTI,45.0,Voti ottenuti,0
REGIONALI,1980,PDUP,13,PERC_VAL,1.61,Percentuale (su voti validi),0
REGIONALI,1980,PDUP,13,PERC_ASS,1.39,Percentuale (su aventi diritto),0
REGIONALI,1980,PDUP,13,VOTI_OTTENUTI,45.0,Voti ottenuti,0
REGIONALI,1980,PLI,14,PERC_VAL,1.22,Percentuale (su voti validi),0
REGIONALI,1980,PLI,14,PERC_ASS,1.05,Percentuale (su aventi diritto),0
REGIONALI,1980,PLI,14,VOTI_OTTENUTI,34.0,Voti ottenuti,0
REGIONALI,1980,POE,15,PERC_ASS,0.12,Percentuale (su aventi diritto),0
REGIONALI,1980,POE,15,VOTI_OTTENUTI,4.0,Voti ottenuti,0
REGIONALI,1980,POE,15,PERC_VAL,0.14,Percentuale (su voti validi),0
REGIONALI,1980,LISTA PER TRIESTE,16,VOTI_OTTENUTI,3.0,Voti ottenuti,0
REGIONALI,1980,LISTA PER TRIESTE,16,PERC_VAL,0.11,Percentuale (su voti validi),0
REGIONALI,1980,LISTA PER TRIESTE,16,PERC_ASS,0.09,Percentuale (su aventi diritto),0
REGIONALI,1980,LEGA SOC.RIV.,17,VOTI_OTTENUTI,3.0,Voti ottenuti,0
REGIONALI,1980,LEGA SOC.RIV.,17,PERC_VAL,0.11,Percentuale (su voti validi),0
REGIONALI,1980,LEGA SOC.RIV.,17,PERC_ASS,0.09,Percentuale (su aventi diritto),0
REGIONALI,1980,LEGA COM.RIV.,18,VOTI_OTTENUTI,2.0,Voti ottenuti,0
REGIONALI,1980,LEGA COM.RIV.,18,PERC_VAL,0.07,Percentuale (su voti validi),0
REGIONALI,1980,LEGA COM.RIV.,18,PERC_ASS,0.06,Percentuale (su aventi diritto),0
REGIONALI,1980,LISTA CIV.MENEGH,19,VOTI_OTTENUTI,2.0,Voti ottenuti,0
REGIONALI,1980,LISTA CIV.MENEGH,19,PERC_VAL,0.07,Percentuale (su voti validi),0
REGIONALI,1980,LISTA CIV.MENEGH,19,PERC_ASS,0.06,Percentuale (su aventi diritto),0
REGIONALI,1985,ELETTORI,1,VOTI_OTTENUTI,3446.0,Voti ottenuti,1
REGIONALI,1985,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1985,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,1985,VOTANTI,2,VOTI_OTTENUTI,3224.0,Voti ottenuti,1
REGIONALI,1985,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1985,VOTANTI,2,PERC_ASS,93.56,Percentuale (su aventi diritto),1
REGIONALI,1985,DC,3,VOTI_OTTENUTI,1171.0,Voti ottenuti,0
REGIONALI,1985,DC,3,PERC_VAL,39.31,Percentuale (su voti validi),0
REGIONALI,1985,DC,3,PERC_ASS,33.98,Percentuale (su aventi diritto),0
REGIONALI,1985,PCI,4,VOTI_OTTENUTI,773.0,Voti ottenuti,0
REGIONALI,1985,PCI,4,PERC_VAL,25.95,Percentuale (su voti validi),0
REGIONALI,1985,PCI,4,PERC_ASS,22.43,Percentuale (su aventi diritto),0
REGIONALI,1985,PSI,5,PERC_VAL,17.49,Percentuale (su voti validi),0
REGIONALI,1985,PSI,5,PERC_ASS,15.12,Percentuale (su aventi diritto),0
REGIONALI,1985,PSI,5,VOTI_OTTENUTI,521.0,Voti ottenuti,0
REGIONALI,1985,ASTENUTI,6,PERC_ASS,6.44,Percentuale (su aventi diritto),1
REGIONALI,1985,ASTENUTI,6,VOTI_OTTENUTI,222.0,Voti ottenuti,1
REGIONALI,1985,ASTENUTI,6,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1985,BIANCHE,7,PERC_ASS,5.08,Percentuale (su aventi diritto),1
REGIONALI,1985,BIANCHE,7,VOTI_OTTENUTI,175.0,Voti ottenuti,1
REGIONALI,1985,BIANCHE,7,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1985,MSI-DN,8,PERC_ASS,3.25,Percentuale (su aventi diritto),0
REGIONALI,1985,MSI-DN,8,PERC_VAL,3.76,Percentuale (su voti validi),0
REGIONALI,1985,MSI-DN,8,VOTI_OTTENUTI,112.0,Voti ottenuti,0
REGIONALI,1985,DEM.PROL,9,PERC_ASS,2.99,Percentuale (su aventi diritto),0
REGIONALI,1985,DEM.PROL,9,PERC_VAL,3.46,Percentuale (su voti validi),0
REGIONALI,1985,DEM.PROL,9,VOTI_OTTENUTI,103.0,Voti ottenuti,0
REGIONALI,1985,PRI,10,PERC_VAL,2.52,Percentuale (su voti validi),0
REGIONALI,1985,PRI,10,PERC_ASS,2.18,Percentuale (su aventi diritto),0
REGIONALI,1985,PRI,10,VOTI_OTTENUTI,75.0,Voti ottenuti,0
REGIONALI,1985,LISTA VERDE,11,PERC_VAL,2.35,Percentuale (su voti validi),0
REGIONALI,1985,LISTA VERDE,11,VOTI_OTTENUTI,70.0,Voti ottenuti,0
REGIONALI,1985,LISTA VERDE,11,PERC_ASS,2.03,Percentuale (su aventi diritto),0
REGIONALI,1985,NULLE,12,PERC_ASS,2.03,Percentuale (su aventi diritto),1
REGIONALI,1985,NULLE,12,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1985,NULLE,12,VOTI_OTTENUTI,70.0,Voti ottenuti,1
REGIONALI,1985,PSDI,13,PERC_VAL,2.22,Percentuale (su voti validi),0
REGIONALI,1985,PSDI,13,VOTI_OTTENUTI,66.0,Voti ottenuti,0
REGIONALI,1985,PSDI,13,PERC_ASS,1.92,Percentuale (su aventi diritto),0
REGIONALI,1985,PLI,14,VOTI_OTTENUTI,44.0,Voti ottenuti,0
REGIONALI,1985,PLI,14,PERC_VAL,1.48,Percentuale (su voti validi),0
REGIONALI,1985,PLI,14,PERC_ASS,1.28,Percentuale (su aventi diritto),0
REGIONALI,1985,PART.NAZ.PENS.,15,PERC_ASS,0.58,Percentuale (su aventi diritto),0
REGIONALI,1985,PART.NAZ.PENS.,15,PERC_VAL,0.67,Percentuale (su voti validi),0
REGIONALI,1985,PART.NAZ.PENS.,15,VOTI_OTTENUTI,20.0,Voti ottenuti,0
REGIONALI,1985,PART.UMANISTA,16,VOTI_OTTENUTI,11.0,Voti ottenuti,0
REGIONALI,1985,PART.UMANISTA,16,PERC_ASS,0.32,Percentuale (su aventi diritto),0
REGIONALI,1985,PART.UMANISTA,16,PERC_VAL,0.37,Percentuale (su voti validi),0
REGIONALI,1985,UV-PD-UPAP-ECOL.,17,PERC_ASS,0.2,Percentuale (su aventi diritto),0
REGIONALI,1985,UV-PD-UPAP-ECOL.,17,VOTI_OTTENUTI,7.0,Voti ottenuti,0
REGIONALI,1985,UV-PD-UPAP-ECOL.,17,PERC_VAL,0.23,Percentuale (su voti validi),0
REGIONALI,1985,PART.MON.NAZ.,18,PERC_VAL,0.2,Percentuale (su voti validi),0
REGIONALI,1985,PART.MON.NAZ.,18,VOTI_OTTENUTI,6.0,Voti ottenuti,0
REGIONALI,1985,PART.MON.NAZ.,18,PERC_ASS,0.17,Percentuale (su aventi diritto),0
REGIONALI,1990,ELETTORI,1,VOTI_OTTENUTI,3748.0,Voti ottenuti,1
REGIONALI,1990,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1990,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,1990,VOTANTI,2,VOTI_OTTENUTI,3474.0,Voti ottenuti,1
REGIONALI,1990,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1990,VOTANTI,2,PERC_ASS,92.69,Percentuale (su aventi diritto),1
REGIONALI,1990,DC,3,VOTI_OTTENUTI,950.0,Voti ottenuti,0
REGIONALI,1990,DC,3,PERC_VAL,28.79,Percentuale (su voti validi),0
REGIONALI,1990,DC,3,PERC_ASS,25.35,Percentuale (su aventi diritto),0
REGIONALI,1990,LEGA LOMBARDA,4,VOTI_OTTENUTI,886.0,Voti ottenuti,0
REGIONALI,1990,LEGA LOMBARDA,4,PERC_VAL,26.85,Percentuale (su voti validi),0
REGIONALI,1990,LEGA LOMBARDA,4,PERC_ASS,23.64,Percentuale (su aventi diritto),0
REGIONALI,1990,PCI,5,VOTI_OTTENUTI,497.0,Voti ottenuti,0
REGIONALI,1990,PCI,5,PERC_VAL,15.06,Percentuale (su voti validi),0
REGIONALI,1990,PCI,5,PERC_ASS,13.26,Percentuale (su aventi diritto),0
REGIONALI,1990,PSI,6,PERC_VAL,12.76,Percentuale (su voti validi),0
REGIONALI,1990,PSI,6,PERC_ASS,11.23,Percentuale (su aventi diritto),0
REGIONALI,1990,PSI,6,VOTI_OTTENUTI,421.0,Voti ottenuti,0
REGIONALI,1990,ASTENUTI,7,PERC_ASS,7.31,Percentuale (su aventi diritto),1
REGIONALI,1990,ASTENUTI,7,VOTI_OTTENUTI,274.0,Voti ottenuti,1
REGIONALI,1990,ASTENUTI,7,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1990,BIANCHE,8,PERC_ASS,2.99,Percentuale (su aventi diritto),1
REGIONALI,1990,BIANCHE,8,VOTI_OTTENUTI,112.0,Voti ottenuti,1
REGIONALI,1990,BIANCHE,8,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1990,LISTA VERDE,9,PERC_ASS,2.75,Percentuale (su aventi diritto),0
REGIONALI,1990,LISTA VERDE,9,VOTI_OTTENUTI,103.0,Voti ottenuti,0
REGIONALI,1990,LISTA VERDE,9,PERC_VAL,3.12,Percentuale (su voti validi),0
REGIONALI,1990,ALLEANZA LOMBARDA AUTONOMIA,10,PERC_ASS,2.67,Percentuale (su aventi diritto),0
REGIONALI,1990,ALLEANZA LOMBARDA AUTONOMIA,10,PERC_VAL,3.03,Percentuale (su voti validi),0
REGIONALI,1990,ALLEANZA LOMBARDA AUTONOMIA,10,VOTI_OTTENUTI,100.0,Voti ottenuti,0
REGIONALI,1990,VERDI ARCOBALENO,11,PERC_ASS,2.05,Percentuale (su aventi diritto),0
REGIONALI,1990,VERDI ARCOBALENO,11,PERC_VAL,2.33,Percentuale (su voti validi),0
REGIONALI,1990,VERDI ARCOBALENO,11,VOTI_OTTENUTI,77.0,Voti ottenuti,0
REGIONALI,1990,NULLE,12,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1990,NULLE,12,PERC_ASS,1.65,Percentuale (su aventi diritto),1
REGIONALI,1990,NULLE,12,VOTI_OTTENUTI,62.0,Voti ottenuti,1
REGIONALI,1990,PARTITO PENSIONATI,13,PERC_VAL,1.3,Percentuale (su voti validi),0
REGIONALI,1990,PARTITO PENSIONATI,13,PERC_ASS,1.15,Percentuale (su aventi diritto),0
REGIONALI,1990,PARTITO PENSIONATI,13,VOTI_OTTENUTI,43.0,Voti ottenuti,0
REGIONALI,1990,PSDI,14,PERC_VAL,1.06,Percentuale (su voti validi),0
REGIONALI,1990,PSDI,14,PERC_ASS,0.93,Percentuale (su aventi diritto),0
REGIONALI,1990,PSDI,14,VOTI_OTTENUTI,35.0,Voti ottenuti,0
REGIONALI,1990,DEM.PROL,15,PERC_VAL,1.03,Percentuale (su voti validi),0
REGIONALI,1990,DEM.PROL,15,PERC_ASS,0.91,Percentuale (su aventi diritto),0
REGIONALI,1990,DEM.PROL,15,VOTI_OTTENUTI,34.0,Voti ottenuti,0
REGIONALI,1990,MSI-DN,16,PERC_ASS,0.85,Percentuale (su aventi diritto),0
REGIONALI,1990,MSI-DN,16,PERC_VAL,0.97,Percentuale (su voti validi),0
REGIONALI,1990,MSI-DN,16,VOTI_OTTENUTI,32.0,Voti ottenuti,0
REGIONALI,1990,PLI,17,VOTI_OTTENUTI,26.0,Voti ottenuti,0
REGIONALI,1990,PLI,17,PERC_VAL,0.79,Percentuale (su voti validi),0
REGIONALI,1990,PLI,17,PERC_ASS,0.69,Percentuale (su aventi diritto),0
REGIONALI,1990,PRI,18,VOTI_OTTENUTI,26.0,Voti ottenuti,0
REGIONALI,1990,PRI,18,PERC_ASS,0.69,Percentuale (su aventi diritto),0
REGIONALI,1990,PRI,18,PERC_VAL,0.79,Percentuale (su voti validi),0
REGIONALI,1990,L.ANTIPROIB.DROGA,19,VOTI_OTTENUTI,25.0,Voti ottenuti,0
REGIONALI,1990,L.ANTIPROIB.DROGA,19,PERC_ASS,0.67,Percentuale (su aventi diritto),0
REGIONALI,1990,L.ANTIPROIB.DROGA,19,PERC_VAL,0.76,Percentuale (su voti validi),0
REGIONALI,1990,LEGA MERID.D'IT.,20,PERC_ASS,0.64,Percentuale (su aventi diritto),0
REGIONALI,1990,LEGA MERID.D'IT.,20,PERC_VAL,0.73,Percentuale (su voti validi),0
REGIONALI,1990,LEGA MERID.D'IT.,20,VOTI_OTTENUTI,24.0,Voti ottenuti,0
REGIONALI,1990,LISTA ECOLOGICA,21,PERC_ASS,0.48,Percentuale (su aventi diritto),0
REGIONALI,1990,LISTA ECOLOGICA,21,VOTI_OTTENUTI,18.0,Voti ottenuti,0
REGIONALI,1990,LISTA ECOLOGICA,21,PERC_VAL,0.55,Percentuale (su voti validi),0
REGIONALI,1990,MOV.NAZ.IT.CACC.,22,PERC_VAL,0.09,Percentuale (su voti validi),0
REGIONALI,1990,MOV.NAZ.IT.CACC.,22,VOTI_OTTENUTI,3.0,Voti ottenuti,0
REGIONALI,1990,MOV.NAZ.IT.CACC.,22,PERC_ASS,0.08,Percentuale (su aventi diritto),0
REGIONALI,1995,ELETTORI,1,VOTI_OTTENUTI,3848.0,Voti ottenuti,1
REGIONALI,1995,ELETTORI,1,PERC_ASS,100.0,Percentuale (su aventi diritto),1
REGIONALI,1995,ELETTORI,1,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1995,VOTANTI,2,VOTI_OTTENUTI,3340.0,Voti ottenuti,1
REGIONALI,1995,VOTANTI,2,PERC_ASS,86.8,Percentuale (su aventi diritto),1
REGIONALI,1995,VOTANTI,2,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1995,LEGA NORD,3,VOTI_OTTENUTI,786.0,Voti ottenuti,0
REGIONALI,1995,LEGA NORD,3,PERC_ASS,20.43,Percentuale (su aventi diritto),0
REGIONALI,1995,LEGA NORD,3,PERC_VAL,26.03,Percentuale (su voti validi),0
REGIONALI,1995,FORZA IT.-POLO POP.,4,VOTI_OTTENUTI,689.0,Voti ottenuti,0
REGIONALI,1995,FORZA IT.-POLO POP.,4,PERC_ASS,17.91,Percentuale (su aventi diritto),0
REGIONALI,1995,FORZA IT.-POLO POP.,4,PERC_VAL,22.81,Percentuale (su voti validi),0
REGIONALI,1995,ASTENUTI,5,PERC_ASS,13.2,Percentuale (su aventi diritto),1
REGIONALI,1995,ASTENUTI,5,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1995,ASTENUTI,5,VOTI_OTTENUTI,508.0,Voti ottenuti,1
REGIONALI,1995,PDS,6,PERC_VAL,10.43,Percentuale (su voti validi),0
REGIONALI,1995,PDS,6,VOTI_OTTENUTI,315.0,Voti ottenuti,0
REGIONALI,1995,PDS,6,PERC_ASS,8.19,Percentuale (su aventi diritto),0
REGIONALI,1995,BIANCHE,7,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1995,BIANCHE,7,VOTI_OTTENUTI,182.0,Voti ottenuti,1
REGIONALI,1995,BIANCHE,7,PERC_ASS,4.73,Percentuale (su aventi diritto),1
REGIONALI,1995,ALLEANZA NAZIONALE,8,PERC_VAL,4.6,Percentuale (su voti validi),0
REGIONALI,1995,ALLEANZA NAZIONALE,8,PERC_ASS,3.61,Percentuale (su aventi diritto),0
REGIONALI,1995,ALLEANZA NAZIONALE,8,VOTI_OTTENUTI,139.0,Voti ottenuti,0
REGIONALI,1995,NULLE,9,PERC_ASS,3.59,Percentuale (su aventi diritto),1
REGIONALI,1995,NULLE,9,PERC_VAL,,Percentuale (su voti validi),1
REGIONALI,1995,NULLE,9,VOTI_OTTENUTI,138.0,Voti ottenuti,1
REGIONALI,1995,RIFONDAZIONE COMUNISTA,10,PERC_ASS,3.27,Percentuale (su aventi diritto),0
REGIONALI,1995,RIFONDAZIONE COMUNISTA,10,PERC_VAL,4.17,Percentuale (su voti validi),0
REGIONALI,1995,RIFONDAZIONE COMUNISTA,10,VOTI_OTTENUTI,126.0,Voti ottenuti,0
REGIONALI,1995,POPOLARI,11,PERC_ASS,3.27,Percentuale (su aventi diritto),0
REGIONALI,1995,POPOLARI,11,PERC_VAL,4.17,Percentuale (su voti validi),0
REGIONALI,1995,POPOLARI,11,VOTI_OTTENUTI,126.0,Voti ottenuti,0
